,ABC,Water,Gluten%,SV ml,Moisture,Slot
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,12.0,10.51,25.0,12.86,3.0
3.5,11.0,10.51,25.0,12.86,2.0
3.5,11.0,10.51,25.0,12.86,2.0
3.5,11.0,10.51,25.0,12.86,2.0
3.5,11.0,10.51,25.0,12.86,2.0
3.5,11.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,2.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.5,12.0,10.51,25.0,12.86,1.0
3.3,10.0,10.51,25.0,12.86,3.0
3.3,10.0,10.51,25.0,12.86,3.0
3.3,10.0,10.51,25.0,12.86,3.0
3.3,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
3.6,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.0,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,10.0,10.51,25.0,12.86,3.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.5,12.0,11.07,25.0,12.71,2.0
4.3,12.0,11.07,25.0,12.71,2.0
4.3,12.0,11.07,25.0,12.71,2.0
4.4,12.0,11.07,25.0,12.71,2.0
4.4,12.0,11.07,25.0,12.71,1.0
4.4,12.0,11.07,25.0,12.71,1.0
4.4,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.6,12.0,11.07,25.0,12.71,1.0
4.8,12.0,11.07,25.0,12.71,1.0
4.8,12.0,11.07,25.0,12.71,1.0
4.8,12.0,11.07,25.0,12.71,1.0
4.8,12.0,11.07,25.0,12.71,1.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
4.5,12.0,11.07,25.0,12.71,3.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.5,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,2.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,12.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.8,13.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,2.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
5.5,14.0,11.16,25.0,12.61,1.0
4.7,12.0,11.16,25.0,12.61,1.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.7,12.0,11.16,25.0,12.61,2.0
4.8,12.0,11.16,25.0,12.61,2.0
4.8,12.0,11.16,25.0,12.61,2.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.8,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,1.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
4.9,12.0,11.16,25.0,12.61,3.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,2.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
5.5,12.0,11.08,27.0,12.73,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,2.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
4.6,13.0,10.66,25.0,12.93,1.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,3.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,2.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.3,14.0,11.12,26.0,12.89,1.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.8,12.0,11.12,26.0,12.89,3.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,2.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
5.5,14.0,11.12,26.0,12.89,1.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.4,14.0,11.12,26.0,12.89,3.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.3,14.0,11.12,26.0,12.89,2.0
6.5,14.0,11.12,26.0,12.89,2.0
6.5,14.0,11.12,26.0,12.89,2.0
6.5,14.0,11.12,26.0,12.89,2.0
6.5,14.0,11.12,26.0,12.89,1.0
6.5,14.0,11.12,26.0,12.89,1.0
6.5,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.1,14.0,11.12,26.0,12.89,1.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,14.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.3,14.0,11.12,26.0,12.89,2.0
7.3,14.0,11.12,26.0,12.89,2.0
7.3,14.0,11.12,26.0,12.89,2.0
7.3,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,2.0
7.0,14.0,11.12,26.0,12.89,1.0
7.0,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.6,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,14.0,11.12,26.0,12.89,1.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,2.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.7,16.0,11.12,26.0,12.89,1.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.2,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.5,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
6.8,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.0,15.0,11.12,26.0,12.89,3.0
7.2,15.0,11.12,26.0,12.89,3.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
7.0,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.0,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
